Key,Date,Locations,C&F Agent,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice
38991DELHI AGENT 1PROD D,Oct-06,DELHI BRANCH,DELHI AGENT 1,CPASF,PROD D,41360,12940,40320,49558,10.38
39022DELHI AGENT 1PROD D,Nov-06,DELHI BRANCH,DELHI AGENT 1,CPASF,PROD D,51970,11900,50000,39119,10.38
39052DELHI AGENT 1PROD D,Dec-06,DELHI BRANCH,DELHI AGENT 1,CPASF,PROD D,42480,9930,45760,51781,10.38
37987ERNAKULAM AGENT 1PROD D,Jan-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1005,0,1680,1679,
38018ERNAKULAM AGENT 1PROD D,Feb-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,900,675,640,1062,
38047ERNAKULAM AGENT 1PROD D,Mar-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,400,415,3220,829,
38078ERNAKULAM AGENT 1PROD D,Apr-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1130,3235,0,3174,8.8
38108ERNAKULAM AGENT 1PROD D,May-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,750,2105,400,2528,8.8
38139ERNAKULAM AGENT 1PROD D,Jun-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,950,1755,0,1632,8.8
38169ERNAKULAM AGENT 1PROD D,Jul-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1295,805,1200,2932,8.8
38200ERNAKULAM AGENT 1PROD D,Aug-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1350,710,640,2088,10.52
38231ERNAKULAM AGENT 1PROD D,Sep-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1430,0,2160,815,10.52
38261ERNAKULAM AGENT 1PROD D,Oct-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,970,730,240,1362,10.52
38292ERNAKULAM AGENT 1PROD D,Nov-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1245,0,4000,1474,10.52
38322ERNAKULAM AGENT 1PROD D,Dec-04,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1760,2755,800,1652,10.52
38353ERNAKULAM AGENT 1PROD D,Jan-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1875,1795,80,951,10.52
38384ERNAKULAM AGENT 1PROD D,Feb-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1760,0,3040,1215,10.52
38412ERNAKULAM AGENT 1PROD D,Mar-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,320,1280,0,1170,10.52
38443ERNAKULAM AGENT 1PROD D,Apr-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,3040,960,2080,1917,10.52
38473ERNAKULAM AGENT 1PROD D,May-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1200,0,1200,1326,10.52
38504ERNAKULAM AGENT 1PROD D,Jun-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,2500,0,4160,2497,10.3
38534ERNAKULAM AGENT 1PROD D,Jul-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,3010,1660,5440,2493,10.52
38565ERNAKULAM AGENT 1PROD D,Aug-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,2535,4090,4000,2434,10.52
38596ERNAKULAM AGENT 1PROD D,Sep-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1710,5555,0,2100,10.3
38626ERNAKULAM AGENT 1PROD D,Oct-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,2300,3845,0,2835,10.3
38657ERNAKULAM AGENT 1PROD D,Nov-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,2270,1545,1360,1861,10.3
38687ERNAKULAM AGENT 1PROD D,Dec-05,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,2110,635,3600,2500,10.3
38718ERNAKULAM AGENT 1PROD D,Jan-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,3000,2125,6000,3124,10.3
38749ERNAKULAM AGENT 1PROD D,Feb-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,2725,5125,0,3068,10.3
38777ERNAKULAM AGENT 1PROD D,Mar-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,1740,2400,0,487,10.3
38808ERNAKULAM AGENT 1PROD D,Apr-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,4330,660,3680,2040,10.3
38838ERNAKULAM AGENT 1PROD D,May-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,4810,10,7200,1044,10.3
38869ERNAKULAM AGENT 1PROD D,Jun-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,3250,2400,2960,2655,10.3
38899ERNAKULAM AGENT 1PROD D,Jul-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,4100,2110,2000,5361,10.3
38930ERNAKULAM AGENT 1PROD D,Aug-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,3120,10,6320,3946,10.38
38961ERNAKULAM AGENT 1PROD D,Sep-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,5080,3210,7600,4369,10.38
38991ERNAKULAM AGENT 1PROD D,Oct-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,4180,5728,0,3544,10.38
39022ERNAKULAM AGENT 1PROD D,Nov-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,3320,1548,4320,4746,10.38
39052ERNAKULAM AGENT 1PROD D,Dec-06,ERNAKULAM BRANCH,ERNAKULAM AGENT 1,CPASF,PROD D,5130,2548,3200,4409,10.38
37987GHAZIABAD AGENT 1PROD D,Jan-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,2800,80,3920,1881,
38018GHAZIABAD AGENT 1PROD D,Feb-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,1280,1200,480,1190,
38047GHAZIABAD AGENT 1PROD D,Mar-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,960,400,8480,1346,
38078GHAZIABAD AGENT 1PROD D,Apr-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,2960,7920,0,3108,8.8
38108GHAZIABAD AGENT 1PROD D,May-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,3920,0,3920,2648,8.8
38139GHAZIABAD AGENT 1PROD D,Jun-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,4640,0,9120,2040,8.8
38169GHAZIABAD AGENT 1PROD D,Jul-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,3320,4480,3200,4694,8.8
38200GHAZIABAD AGENT 1PROD D,Aug-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,4800,3000,5280,6590,10.52
38231GHAZIABAD AGENT 1PROD D,Sep-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,1680,1720,0,668,10.52
38261GHAZIABAD AGENT 1PROD D,Oct-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,6960,40,6960,3119,10.52
38292GHAZIABAD AGENT 1PROD D,Nov-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,10560,40,13840,3376,10.52
38322GHAZIABAD AGENT 1PROD D,Dec-04,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,4000,3320,12000,6005,10.52
38353GHAZIABAD AGENT 1PROD D,Jan-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,3840,11320,0,3387,10.52
38384GHAZIABAD AGENT 1PROD D,Feb-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,1840,7480,0,4325,10.52
38412GHAZIABAD AGENT 1PROD D,Mar-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,3360,5640,4000,4163,10.52
38443GHAZIABAD AGENT 1PROD D,Apr-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,10260,6280,13040,6286,10.52
38473GHAZIABAD AGENT 1PROD D,May-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,8980,9060,0,5536,10.52
38504GHAZIABAD AGENT 1PROD D,Jun-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,9040,80,10800,10800,10.3
38534GHAZIABAD AGENT 1PROD D,Jul-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,3840,1840,9440,10383,10.3
38565GHAZIABAD AGENT 1PROD D,Aug-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,3060,7440,4000,7603,10.3
38596GHAZIABAD AGENT 1PROD D,Sep-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,4720,8380,8000,6439,10.3
38626GHAZIABAD AGENT 1PROD D,Oct-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,9840,11660,0,8030,10.3
38657GHAZIABAD AGENT 1PROD D,Nov-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,6780,1820,7760,7046,10.3
38687GHAZIABAD AGENT 1PROD D,Dec-05,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,6030,2800,14000,8033,10.3
38718GHAZIABAD AGENT 1PROD D,Jan-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,7520,10770,10720,9069,10.3
38749GHAZIABAD AGENT 1PROD D,Feb-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,6240,3250,9970,8429,10.3
38777GHAZIABAD AGENT 1PROD D,Mar-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,6090,6930,12240,10859,10.3
38808GHAZIABAD AGENT 1PROD D,Apr-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,15110,13080,16000,10581,10.3
38838GHAZIABAD AGENT 1PROD D,May-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,12750,13970,6640,11738,10.3
38869GHAZIABAD AGENT 1PROD D,Jun-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,8070,5460,3200,8399,10.3
38899GHAZIABAD AGENT 1PROD D,Jul-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,5550,590,5200,4243,10.38
38930GHAZIABAD AGENT 1PROD D,Aug-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,5380,240,7280,6313,10.38
38961GHAZIABAD AGENT 1PROD D,Sep-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,18240,140,20400,5001,10.38
38991GHAZIABAD AGENT 1PROD D,Oct-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,12520,1020,18960,15604,10.38
39022GHAZIABAD AGENT 1PROD D,Nov-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,17140,6260,16000,14455,10.38
39052GHAZIABAD AGENT 1PROD D,Dec-06,GHAZIABAD BRANCH,GHAZIABAD AGENT 1,CPASF,PROD D,13610,4960,14080,11902,10.38
37987HYDERABAD AGENT 1PROD D,Jan-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,14320,3360,20720,22875,
38018HYDERABAD AGENT 1PROD D,Feb-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,7760,9760,4960,14459,
38047HYDERABAD AGENT 1PROD D,Mar-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,6360,6960,8480,12270,
38078HYDERABAD AGENT 1PROD D,Apr-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,13840,9080,4800,26842,8.8
38108HYDERABAD AGENT 1PROD D,May-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,12960,40,20560,16646,8.8
38139HYDERABAD AGENT 1PROD D,Jun-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,16280,7640,8640,20404,8.8
38169HYDERABAD AGENT 1PROD D,Jul-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,16160,0,16160,17206,8.8
38200HYDERABAD AGENT 1PROD D,Aug-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,23600,0,23600,24150,10.52
38231HYDERABAD AGENT 1PROD D,Sep-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,28720,0,28720,9513,10.52
38261HYDERABAD AGENT 1PROD D,Oct-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,32880,0,32880,15697,10.52
38292HYDERABAD AGENT 1PROD D,Nov-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,25840,0,35440,16988,10.52
38322HYDERABAD AGENT 1PROD D,Dec-04,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,31280,9600,36560,20095,10.52
38353HYDERABAD AGENT 1PROD D,Jan-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,32000,14880,21120,21375,10.52
38384HYDERABAD AGENT 1PROD D,Feb-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,23360,4000,34320,27293,10.52
38412HYDERABAD AGENT 1PROD D,Mar-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,19520,14960,16080,26268,10.52
38443HYDERABAD AGENT 1PROD D,Apr-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,46720,11520,35200,28979,10.52
38473HYDERABAD AGENT 1PROD D,May-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,47920,0,47920,22815,10.52
38504HYDERABAD AGENT 1PROD D,Jun-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,15440,0,44800,63080,10.52
38534HYDERABAD AGENT 1PROD D,Jul-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,29600,17920,32080,61481,10.3
38565HYDERABAD AGENT 1PROD D,Aug-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,47280,20320,74000,45821,10.3
38596HYDERABAD AGENT 1PROD D,Sep-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,32480,47040,10000,53664,10.3
38626HYDERABAD AGENT 1PROD D,Oct-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,44720,24560,20320,49962,10.3
38657HYDERABAD AGENT 1PROD D,Nov-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,46080,0,62720,44761,10.3
38687HYDERABAD AGENT 1PROD D,Dec-05,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,38640,16480,36320,45800,10.3
38718HYDERABAD AGENT 1PROD D,Jan-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,60320,14160,63360,33967,10.3
38749HYDERABAD AGENT 1PROD D,Feb-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,49360,17200,42560,49821,10.3
38777HYDERABAD AGENT 1PROD D,Mar-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,45280,10400,56320,33836,10.3
38808HYDERABAD AGENT 1PROD D,Apr-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,61680,20640,54800,39146,10.3
38838HYDERABAD AGENT 1PROD D,May-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,62960,13760,49280,55500,10.3
38869HYDERABAD AGENT 1PROD D,Jun-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,29040,80,29040,1856,10.3
38899HYDERABAD AGENT 1PROD D,Jul-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,81280,80,81200,23556,10.38
38930HYDERABAD AGENT 1PROD D,Aug-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,48080,0,48080,82326,10.38
38961HYDERABAD AGENT 1PROD D,Sep-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,68720,0,92880,35555,10.38
38991HYDERABAD AGENT 1PROD D,Oct-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,61520,24160,37360,59947,10.38
39022HYDERABAD AGENT 1PROD D,Nov-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,79760,0,97840,77642,10.38
39052HYDERABAD AGENT 1PROD D,Dec-06,HYDERABAD BRANCH,HYDERABAD AGENT 1,CPASF,PROD D,57880,18080,74000,73526,10.38
37987KANPUR AGENT 1PROD D,Jan-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,1200,160,6480,9080,
38018KANPUR AGENT 1PROD D,Feb-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,5200,5440,1760,5739,
38047KANPUR AGENT 1PROD D,Mar-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,1200,2000,2560,2231,
38078KANPUR AGENT 1PROD D,Apr-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,5600,3360,16880,15044,8.8
38108KANPUR AGENT 1PROD D,May-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,8640,2640,8080,12140,8.8
38139KANPUR AGENT 1PROD D,Jun-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,7920,2080,12000,6472,8.8
38169KANPUR AGENT 1PROD D,Jul-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,8400,6160,5840,19066,8.8
38200KANPUR AGENT 1PROD D,Aug-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,9040,3600,5440,13572,10.52
38231KANPUR AGENT 1PROD D,Sep-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,8160,0,8160,5009,10.52
38261KANPUR AGENT 1PROD D,Oct-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,20560,0,20560,10363,10.52
38292KANPUR AGENT 1PROD D,Nov-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,17440,0,25120,11214,10.52
38322KANPUR AGENT 1PROD D,Dec-04,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,14400,7680,11920,9263,10.52
38353KANPUR AGENT 1PROD D,Jan-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,11200,5200,7120,9227,10.52
38384KANPUR AGENT 1PROD D,Feb-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,6320,1120,17840,18000,10.52
38412KANPUR AGENT 1PROD D,Mar-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,8640,12640,6000,11339,10.52
38443KANPUR AGENT 1PROD D,Apr-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,33120,10000,39840,13553,10.52
38473KANPUR AGENT 1PROD D,May-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,24240,16720,7520,12621,10.52
38504KANPUR AGENT 1PROD D,Jun-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,26480,0,46960,29744,10.3
38534KANPUR AGENT 1PROD D,Jul-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,13760,20480,9840,29140,10.3
38565KANPUR AGENT 1PROD D,Aug-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,17200,16560,31520,21560,10.3
38596KANPUR AGENT 1PROD D,Sep-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,16320,30640,17840,24528,10.3
38626KANPUR AGENT 1PROD D,Oct-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,42000,32160,10320,24275,10.3
38657KANPUR AGENT 1PROD D,Nov-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,17680,480,26640,18683,10.3
38687KANPUR AGENT 1PROD D,Dec-05,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,9840,9440,27920,27940,10.3
38718KANPUR AGENT 1PROD D,Jan-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,17520,27520,6000,26967,10.3
38749KANPUR AGENT 1PROD D,Feb-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,16000,16000,14880,23975,10.3
38777KANPUR AGENT 1PROD D,Mar-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,15920,14880,17600,22349,10.3
38808KANPUR AGENT 1PROD D,Apr-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,29600,16400,24160,31320,10.3
38838KANPUR AGENT 1PROD D,May-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,29040,10960,24560,35599,10.3
38869KANPUR AGENT 1PROD D,Jun-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,25520,6480,23367,34903,10.3
38899KANPUR AGENT 1PROD D,Jul-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,28720,4327,24400,23675,10.38
38930KANPUR AGENT 1PROD D,Aug-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,33760,7,67520,26864,10.38
38961KANPUR AGENT 1PROD D,Sep-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,41120,33767,21280,21481,10.38
38991KANPUR AGENT 1PROD D,Oct-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,49840,13927,37360,51299,10.38
39022KANPUR AGENT 1PROD D,Nov-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,38160,1447,48970,36854,10.38
39052KANPUR AGENT 1PROD D,Dec-06,KANPUR BRANCH,KANPUR AGENT 1,CPASF,PROD D,41360,12257,44400,30857,10.38
37987MUMBAI AGENT 3PROD D,Jan-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,18000,0,32480,0,
38018MUMBAI AGENT 3PROD D,Feb-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,13040,14480,2880,20632,
38047MUMBAI AGENT 3PROD D,Mar-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,10720,4320,10633,21230,
38078MUMBAI AGENT 3PROD D,Apr-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,11440,4223,7280,44816,8.8
38108MUMBAI AGENT 3PROD D,May-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,31760,63,43520,35690,8.8
38139MUMBAI AGENT 3PROD D,Jun-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,9520,11823,4000,30320,8.8
38169MUMBAI AGENT 3PROD D,Jul-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,12800,6303,14000,44648,8.8
38200MUMBAI AGENT 3PROD D,Aug-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,12880,7503,12090,34452,10.52
38231MUMBAI AGENT 3PROD D,Sep-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,11500,6640,21280,19520,10.65
38261MUMBAI AGENT 3PROD D,Oct-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,31460,16420,28800,20806,10.52
38292MUMBAI AGENT 3PROD D,Nov-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,18240,3760,24560,22516,10.52
38322MUMBAI AGENT 3PROD D,Dec-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,26260,10080,20240,19710,10.52
38353MUMBAI AGENT 3PROD D,Jan-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,23680,4060,28160,14155,10.52
38384MUMBAI AGENT 3PROD D,Feb-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,20320,8540,20960,18074,10.52
38412MUMBAI AGENT 3PROD D,Mar-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,15600,9180,22640,17397,10.52
38443MUMBAI AGENT 3PROD D,Apr-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,26320,16220,16000,23755,10.52
38473MUMBAI AGENT 3PROD D,May-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,27600,5900,21840,30411,10.52
38504MUMBAI AGENT 3PROD D,Jun-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,16885,140,24560,45393,10.3
38534MUMBAI AGENT 3PROD D,Jul-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,14240,7815,19520,39766,10.3
38565MUMBAI AGENT 3PROD D,Aug-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,22560,13095,64000,34632,10.3
38596MUMBAI AGENT 3PROD D,Sep-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,22900,26375,108660,28817,10.67
38626MUMBAI AGENT 3PROD D,Oct-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,42080,104695,0,37969,10.3
38657MUMBAI AGENT 3PROD D,Nov-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,26160,6535,28480,32141,10.3
38687MUMBAI AGENT 3PROD D,Dec-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,30650,2640,32880,39567,10.67
38718MUMBAI AGENT 3PROD D,Jan-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,48000,4840,47200,40098,10.3
38749MUMBAI AGENT 3PROD D,Feb-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,40260,4040,48240,37833,10.3
38777MUMBAI AGENT 3PROD D,Mar-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,23760,12000,26240,29263,10.3
38808MUMBAI AGENT 3PROD D,Apr-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,54720,12480,51760,30924,10.3
38838MUMBAI AGENT 3PROD D,May-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,38800,7520,55600,34943,10.3
38869MUMBAI AGENT 3PROD D,Jun-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,32050,24320,18310,16312,10.67
38899MUMBAI AGENT 3PROD D,Jul-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,39200,5750,35920,29782,10.38
38930MUMBAI AGENT 3PROD D,Aug-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,42000,2470,56390,33069,10.38
38961MUMBAI AGENT 3PROD D,Sep-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPASF,PROD D,69600,6790,63520,31130,10.38
